DBPedia_Company_4736,Location_Dbpedia_1768,FALSE,http://dbpedia.org/resource/Bristol,"Bristol, Tennessee"
DBPedia_Company_5493,Location_Dbpedia_1768,FALSE,http://dbpedia.org/resource/Bristol,"Bristol, Tennessee"
DBPedia_Company_5501,Location_Dbpedia_1768,FALSE,http://dbpedia.org/resource/Bristol,"Bristol, Tennessee"
DBPedia_Company_5636,Location_Dbpedia_1768,FALSE,http://dbpedia.org/resource/Bristol,"Bristol, Tennessee"
DBPedia_Company_5815,Location_Dbpedia_1768,FALSE,http://dbpedia.org/resource/Bristol,"Bristol, Tennessee"
DBPedia_Company_7583,Location_Dbpedia_1768,FALSE,http://dbpedia.org/resource/Bristol,"Bristol, Tennessee"
DBPedia_Company_7999,Location_Dbpedia_1768,FALSE,http://dbpedia.org/resource/Bristol,"Bristol, Tennessee"
DBPedia_Company_8398,Location_Dbpedia_1768,FALSE,http://dbpedia.org/resource/Bristol,"Bristol, Tennessee"
DBPedia_Company_9215,Location_Dbpedia_1768,FALSE,http://dbpedia.org/resource/Bristol,"Bristol, Tennessee"
DBPedia_Company_7347,Location_Dbpedia_2653,FALSE,"http://dbpedia.org/resource/Bristol,_Rhode_Island","Central Falls, Rhode Island"
DBPedia_Company_4383,Location_Dbpedia_2653,FALSE,http://dbpedia.org/resource/Bristol,"Central Falls, Rhode Island"
DBPedia_Company_4736,Location_Dbpedia_2653,FALSE,http://dbpedia.org/resource/Bristol,"Central Falls, Rhode Island"
DBPedia_Company_5493,Location_Dbpedia_2653,FALSE,http://dbpedia.org/resource/Bristol,"Central Falls, Rhode Island"
DBPedia_Company_5501,Location_Dbpedia_2653,FALSE,http://dbpedia.org/resource/Bristol,"Central Falls, Rhode Island"
DBPedia_Company_5636,Location_Dbpedia_2653,FALSE,http://dbpedia.org/resource/Bristol,"Central Falls, Rhode Island"
DBPedia_Company_5815,Location_Dbpedia_2653,FALSE,http://dbpedia.org/resource/Bristol,"Central Falls, Rhode Island"
DBPedia_Company_7583,Location_Dbpedia_2653,FALSE,http://dbpedia.org/resource/Bristol,"Central Falls, Rhode Island"
DBPedia_Company_7999,Location_Dbpedia_2653,FALSE,http://dbpedia.org/resource/Bristol,"Central Falls, Rhode Island"
DBPedia_Company_8398,Location_Dbpedia_2653,FALSE,http://dbpedia.org/resource/Bristol,"Central Falls, Rhode Island"
DBPedia_Company_9215,Location_Dbpedia_2653,FALSE,http://dbpedia.org/resource/Bristol,"Central Falls, Rhode Island"
DBPedia_Company_7347,Location_Dbpedia_1963,FALSE,,
DBPedia_Company_7347,Location_Dbpedia_207,FALSE,,
DBPedia_Company_7347,Location_Dbpedia_620,FALSE,,
DBPedia_Company_7347,Location_Dbpedia_2182,FALSE,,Burnaby
DBPedia_Company_1035,Location_Dbpedia_196,FALSE,http://dbpedia.org/resource/Buenos_Aires,"Ciudad Madero, Buenos Aires"
DBPedia_Company_1169,Location_Dbpedia_196,FALSE,http://dbpedia.org/resource/Buenos_Aires,"Ciudad Madero, Buenos Aires"
DBPedia_Company_3165,Location_Dbpedia_196,FALSE,http://dbpedia.org/resource/Buenos_Aires,"Ciudad Madero, Buenos Aires"
DBPedia_Company_3904,Location_Dbpedia_196,FALSE,http://dbpedia.org/resource/Buenos_Aires,"Ciudad Madero, Buenos Aires"
DBPedia_Company_5710,Location_Dbpedia_196,FALSE,http://dbpedia.org/resource/Buenos_Aires,"Ciudad Madero, Buenos Aires"
DBPedia_Company_6225,Location_Dbpedia_196,FALSE,http://dbpedia.org/resource/Buenos_Aires,"Ciudad Madero, Buenos Aires"
DBPedia_Company_6524,Location_Dbpedia_196,FALSE,http://dbpedia.org/resource/Buenos_Aires,"Ciudad Madero, Buenos Aires"
DBPedia_Company_7324,Location_Dbpedia_196,FALSE,http://dbpedia.org/resource/Buenos_Aires,"Ciudad Madero, Buenos Aires"
DBPedia_Company_9195,Location_Dbpedia_196,FALSE,http://dbpedia.org/resource/Buenos_Aires,"Ciudad Madero, Buenos Aires"
DBPedia_Company_1540,Location_Dbpedia_3068,FALSE,"http://dbpedia.org/resource/Buffalo,_New_York","Buffalo, Minnesota"
DBPedia_Company_1715,Location_Dbpedia_3068,FALSE,"http://dbpedia.org/resource/Buffalo,_New_York","Buffalo, Minnesota"
DBPedia_Company_2815,Location_Dbpedia_3068,FALSE,"http://dbpedia.org/resource/Buffalo,_New_York","Buffalo, Minnesota"
DBPedia_Company_6841,Location_Dbpedia_3068,FALSE,"http://dbpedia.org/resource/Buffalo,_New_York","Buffalo, Minnesota"
DBPedia_Company_7600,Location_Dbpedia_3068,FALSE,"http://dbpedia.org/resource/Buffalo,_New_York","Buffalo, Minnesota"
DBPedia_Company_1421,Location_Dbpedia_1605,FALSE,,"Dunedin, Florida"
DBPedia_Company_1465,Location_Dbpedia_86,FALSE,,
DBPedia_Company_2132,Location_Dbpedia_795,FALSE,,
DBPedia_Company_3517,Location_Dbpedia_920,FALSE,,"Haines City, Florida"
DBPedia_Company_521,Location_Dbpedia_2510,FALSE,,
DBPedia_Company_1171,Location_Dbpedia_2642,FALSE,,
DBPedia_Company_1213,Location_Dbpedia_342,FALSE,,
DBPedia_Company_2577,Location_Dbpedia_3071,FALSE,,
DBPedia_Company_4957,Location_Dbpedia_635,FALSE,,
DBPedia_Company_7192,Location_Dbpedia_2829,FALSE,,
DBPedia_Company_2802,Location_Dbpedia_257,FALSE,,
DBPedia_Company_8772,Location_Dbpedia_3133,FALSE,,
DBPedia_Company_6252,Location_Dbpedia_1530,FALSE,,
DBPedia_Company_8900,Location_Dbpedia_3207,FALSE,,
DBPedia_Company_7574,Location_Dbpedia_621,FALSE,,
DBPedia_Company_2330,Location_Dbpedia_313,FALSE,,
DBPedia_Company_3104,Location_Dbpedia_1215,FALSE,,
DBPedia_Company_7634,Location_Dbpedia_3152,FALSE,,
DBPedia_Company_8752,Location_Dbpedia_3232,FALSE,,
DBPedia_Company_9905,Location_Dbpedia_772,FALSE,,
DBPedia_Company_2791,Location_Dbpedia_2432,FALSE,,
DBPedia_Company_1371,Location_Dbpedia_244,FALSE,,
DBPedia_Company_1414,Location_Dbpedia_2484,FALSE,,
DBPedia_Company_1590,Location_Dbpedia_1638,FALSE,,
DBPedia_Company_1861,Location_Dbpedia_686,FALSE,,
DBPedia_Company_1893,Location_Dbpedia_608,FALSE,,
DBPedia_Company_1908,Location_Dbpedia_2888,FALSE,,
DBPedia_Company_1913,Location_Dbpedia_526,FALSE,,
DBPedia_Company_7968,Location_Dbpedia_1271,FALSE,,
DBPedia_Company_8391,Location_Dbpedia_2885,FALSE,,
DBPedia_Company_8393,Location_Dbpedia_174,FALSE,,
DBPedia_Company_8848,Location_Dbpedia_2878,FALSE,,
DBPedia_Company_8964,Location_Dbpedia_145,FALSE,,
DBPedia_Company_9496,Location_Dbpedia_2945,FALSE,,
DBPedia_Company_5631,Location_Dbpedia_2304,FALSE,,
DBPedia_Company_6953,Location_Dbpedia_890,TRUE,,
DBPedia_Company_2997,Location_Dbpedia_2138,TRUE,,
DBPedia_Company_3157,Location_Dbpedia_197,TRUE,,
DBPedia_Company_4751,Location_Dbpedia_1235,TRUE,,
DBPedia_Company_7762,Location_Dbpedia_3269,TRUE,,
DBPedia_Company_1637,Location_Dbpedia_2764,TRUE,"Atlanta, Georgia","Athens, Georgia"
DBPedia_Company_2089,Location_Dbpedia_2764,TRUE,"Atlanta, Georgia","Athens, Georgia"
DBPedia_Company_3662,Location_Dbpedia_2764,TRUE,"Atlanta, Georgia","Athens, Georgia"
DBPedia_Company_5461,Location_Dbpedia_2764,TRUE,"Atlanta, Georgia","Athens, Georgia"
DBPedia_Company_5786,Location_Dbpedia_2764,TRUE,"Atlanta, Georgia","Athens, Georgia"
DBPedia_Company_8161,Location_Dbpedia_2764,TRUE,"Atlanta, Georgia","Athens, Georgia"
DBPedia_Company_2368,Location_Dbpedia_197,TRUE,,
DBPedia_Company_2715,Location_Dbpedia_197,TRUE,,
DBPedia_Company_3251,Location_Dbpedia_197,TRUE,,
DBPedia_Company_3389,Location_Dbpedia_197,TRUE,,
DBPedia_Company_3477,Location_Dbpedia_197,TRUE,,
DBPedia_Company_4029,Location_Dbpedia_197,TRUE,,
DBPedia_Company_4114,Location_Dbpedia_197,TRUE,,
DBPedia_Company_4378,Location_Dbpedia_197,TRUE,,
DBPedia_Company_4486,Location_Dbpedia_197,TRUE,,
DBPedia_Company_4527,Location_Dbpedia_197,TRUE,,
DBPedia_Company_4615,Location_Dbpedia_197,TRUE,,
DBPedia_Company_5890,Location_Dbpedia_197,TRUE,,
DBPedia_Company_6162,Location_Dbpedia_197,TRUE,,
DBPedia_Company_6253,Location_Dbpedia_197,TRUE,,
DBPedia_Company_6377,Location_Dbpedia_197,TRUE,,
DBPedia_Company_6611,Location_Dbpedia_197,TRUE,,
DBPedia_Company_7295,Location_Dbpedia_197,TRUE,,
DBPedia_Company_7652,Location_Dbpedia_197,TRUE,,
DBPedia_Company_8112,Location_Dbpedia_197,TRUE,,
DBPedia_Company_8348,Location_Dbpedia_197,TRUE,,
DBPedia_Company_8416,Location_Dbpedia_197,TRUE,,
DBPedia_Company_8686,Location_Dbpedia_197,TRUE,,
DBPedia_Company_9151,Location_Dbpedia_197,TRUE,,
DBPedia_Company_9486,Location_Dbpedia_197,TRUE,,
DBPedia_Company_5335,Location_Dbpedia_197,TRUE,,
DBPedia_Company_795,Location_Dbpedia_2475,TRUE,,
DBPedia_Company_1492,Location_Dbpedia_2475,TRUE,,
DBPedia_Company_1496,Location_Dbpedia_2475,TRUE,,
DBPedia_Company_1499,Location_Dbpedia_2475,TRUE,,
DBPedia_Company_1631,Location_Dbpedia_2475,TRUE,,
DBPedia_Company_4026,Location_Dbpedia_2475,TRUE,,
DBPedia_Company_4315,Location_Dbpedia_2475,TRUE,,
DBPedia_Company_4383,Location_Dbpedia_2475,TRUE,,
DBPedia_Company_4736,Location_Dbpedia_2475,TRUE,,
DBPedia_Company_5493,Location_Dbpedia_2475,TRUE,,
DBPedia_Company_5501,Location_Dbpedia_2475,TRUE,,
DBPedia_Company_5636,Location_Dbpedia_2475,TRUE,,
DBPedia_Company_5815,Location_Dbpedia_2475,TRUE,,
DBPedia_Company_7583,Location_Dbpedia_2475,TRUE,,
DBPedia_Company_7999,Location_Dbpedia_2475,TRUE,,
DBPedia_Company_8398,Location_Dbpedia_2475,TRUE,,
DBPedia_Company_9215,Location_Dbpedia_2475,TRUE,,
DBPedia_Company_3059,Location_Dbpedia_3224,TRUE,,
DBPedia_Company_1658,Location_Dbpedia_252,TRUE,,
DBPedia_Company_477,Location_Dbpedia_2911,TRUE,http://dbpedia.org/resource/Brno,Brno
DBPedia_Company_2980,Location_Dbpedia_2911,TRUE,http://dbpedia.org/resource/Brno,Brno
DBPedia_Company_4505,Location_Dbpedia_2911,TRUE,http://dbpedia.org/resource/Brno,Brno
DBPedia_Company_7305,Location_Dbpedia_2911,TRUE,http://dbpedia.org/resource/Brno,Brno
DBPedia_Company_8688,Location_Dbpedia_2911,TRUE,http://dbpedia.org/resource/Brno,Brno
DBPedia_Company_5663,Location_Dbpedia_2911,TRUE,http://dbpedia.org/resource/Brno;;http://dbpedia.org/resource/Brno-Slatina,Brno
DBPedia_Company_9081,Location_Dbpedia_2911,TRUE,http://dbpedia.org/resource/Brno;;http://dbpedia.org/resource/Czech_Republic,Brno
DBPedia_Company_795,Location_Dbpedia_2475,TRUE,http://dbpedia.org/resource/Bristol,Bristol
DBPedia_Company_1492,Location_Dbpedia_2475,TRUE,http://dbpedia.org/resource/Bristol,Bristol
DBPedia_Company_1496,Location_Dbpedia_2475,TRUE,http://dbpedia.org/resource/Bristol,Bristol
DBPedia_Company_1499,Location_Dbpedia_2475,TRUE,http://dbpedia.org/resource/Bristol,Bristol
DBPedia_Company_1631,Location_Dbpedia_2475,TRUE,http://dbpedia.org/resource/Bristol,Bristol
DBPedia_Company_4026,Location_Dbpedia_2475,TRUE,http://dbpedia.org/resource/Bristol,Bristol
DBPedia_Company_4315,Location_Dbpedia_2475,TRUE,http://dbpedia.org/resource/Bristol,Bristol
DBPedia_Company_4383,Location_Dbpedia_2475,TRUE,http://dbpedia.org/resource/Bristol,Bristol
DBPedia_Company_4736,Location_Dbpedia_2475,TRUE,http://dbpedia.org/resource/Bristol,Bristol
DBPedia_Company_5493,Location_Dbpedia_2475,TRUE,http://dbpedia.org/resource/Bristol,Bristol
DBPedia_Company_5501,Location_Dbpedia_2475,TRUE,http://dbpedia.org/resource/Bristol,Bristol
DBPedia_Company_5636,Location_Dbpedia_2475,TRUE,http://dbpedia.org/resource/Bristol,Bristol
DBPedia_Company_5815,Location_Dbpedia_2475,TRUE,http://dbpedia.org/resource/Bristol,Bristol
DBPedia_Company_7583,Location_Dbpedia_2475,TRUE,http://dbpedia.org/resource/Bristol,Bristol
DBPedia_Company_7999,Location_Dbpedia_2475,TRUE,http://dbpedia.org/resource/Bristol,Bristol
DBPedia_Company_8398,Location_Dbpedia_2475,TRUE,http://dbpedia.org/resource/Bristol,Bristol
DBPedia_Company_9215,Location_Dbpedia_2475,TRUE,http://dbpedia.org/resource/Bristol,Bristol
DBPedia_Company_3059,Location_Dbpedia_3224,TRUE,"http://dbpedia.org/resource/Bristol,_Connecticut","Bristol, Connecticut"
DBPedia_Company_1658,Location_Dbpedia_252,TRUE,,
DBPedia_Company_2770,Location_Dbpedia_252,TRUE,,
DBPedia_Company_2771,Location_Dbpedia_253,TRUE,,
DBPedia_Company_3724,Location_Dbpedia_254,TRUE,,
DBPedia_Company_7392,Location_Dbpedia_255,TRUE,,
DBPedia_Company_8660,Location_Dbpedia_256,TRUE,,
DBPedia_Company_1421,Location_Dbpedia_2019,TRUE,http://dbpedia.org/resource/Florida,"Florida City, Florida"
DBPedia_Company_1465,Location_Dbpedia_2019,TRUE,http://dbpedia.org/resource/Florida,"Florida City, Florida"
DBPedia_Company_2132,Location_Dbpedia_2019,TRUE,http://dbpedia.org/resource/Florida,"Florida City, Florida"
DBPedia_Company_3517,Location_Dbpedia_2019,TRUE,http://dbpedia.org/resource/Florida,"Florida City, Florida"
DBPedia_Company_6744,Location_Dbpedia_2019,TRUE,,
DBPedia_Company_6719,Location_Dbpedia_2020,TRUE,,
DBPedia_Company_5110,Location_Dbpedia_2021,TRUE,,
DBPedia_Company_9580,Location_Dbpedia_2022,TRUE,,
DBPedia_Company_770,Location_Dbpedia_2023,TRUE,,
DBPedia_Company_2355,Location_Dbpedia_2024,TRUE,,
DBPedia_Company_5507,Location_Dbpedia_2025,TRUE,,
DBPedia_Company_8976,Location_Dbpedia_2026,TRUE,,
DBPedia_Company_1354,Location_Dbpedia_2027,TRUE,,
DBPedia_Company_520,Location_Dbpedia_2028,TRUE,,
